Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Volaille et gibier,dinde escalope,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,018",0,0.018,0.009
Volaille et gibier,dinde escalope,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,016",0,0.016,0.008
Volaille et gibier,dinde escalope,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Volaille et gibier,dinde escalope,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,012",0,0.012,0.006
Volaille et gibier,dinde escalope,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,03",0,0.03,0.015
Volaille et gibier,dinde escalope,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,026",0,0.026,0.013
Volaille et gibier,dinde escalope,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,024",0,0.024,0.012
Volaille et gibier,dinde escalope,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,034",0,0.034,0.017
"Entremets, crèmes desserts et laits gélifiés",mousse au chocolat rayon frais,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,008",0,0.008,0.004
"Entremets, crèmes desserts et laits gélifiés",mousse au chocolat rayon frais,N,2008,99,2,µg/kg PF,HAP,DbaeP,0.003,0.003,0.003,0.003
"Entremets, crèmes desserts et laits gélifiés",chocolat viennois ou liégeois,N,2007,99,1,µg/kg PF,HAP,DbaeP,0.007,0.007,0.007,0.007
"Entremets, crèmes desserts et laits gélifiés",chocolat viennois ou liégeois,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,01",0,0.01,0.005
"Entremets, crèmes desserts et laits gélifiés",crème caramel,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,007",0,0.007,0.0035
"Entremets, crèmes desserts et laits gélifiés",crème caramel,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
"Entremets, crèmes desserts et laits gélifiés",clafoutis aux fruits,R,2009,6,2,µg/kg PF,HAP,DbaeP,0.004,0.004,0.004,0.004
"Entremets, crèmes desserts et laits gélifiés",clafoutis aux fruits,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,013",0,0.013,0.0065
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,019",0,0.019,0.0095
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,018",0,0.018,0.009
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,018",0,0.018,0.009
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,019",0,0.019,0.0095
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,9,1,µg/kg PF,HAP,DbaeP,0.009,0.009,0.009,0.009
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,019",0,0.019,0.0095
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,015",0,0.015,0.0075
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,019",0,0.019,0.0095
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,1,2,µg/kg PF,HAP,DbaeP,0.004,0.004,0.004,0.004
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,8,1,µg/kg PF,HAP,DbaeP,0.016,0.016,0.016,0.016
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,6,1,µg/kg PF,HAP,DbaeP,0.002,0.002,0.002,0.002
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,02",0,0.02,0.01
Pain et panification sèche,biscotte,N,2008,99,2,µg/kg PF,HAP,DbaeP,0.014,0.014,0.014,0.014
Pain et panification sèche,baguette,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,032",0,0.032,0.016
Pain et panification sèche,pain de campagne,N,2008,99,2,µg/kg PF,HAP,DbaeP,0.003,0.003,0.003,0.003
Céréales pour petit déjeuner,céréales au chocolat,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,014",0,0.014,0.007
Céréales pour petit déjeuner,muesli,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,017",0,0.017,0.0085
Céréales pour petit déjeuner,pétales de maïs,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Viennoiserie,croissant,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,036",0,0.036,0.018
Viennoiserie,brioche et pain brioché,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,042",0,0.042,0.021
Biscuits sucrés ou salés et barres,biscuit apéritif,N,2008,99,2,µg/kg PF,HAP,DbaeP,0.017,0.017,0.017,0.017
Biscuits sucrés ou salés et barres,biscuit sec au chocolat,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,049",0,0.049,0.0245
Biscuits sucrés ou salés et barres,biscuit sec,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,051",0,0.051,0.0255
Pâtisseries et gâteaux,moelleux au chocolat,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,043",0,0.043,0.0215
Pâtisseries et gâteaux,"chou, chouquette",N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,017",0,0.017,0.0085
Pâtisseries et gâteaux,crêpe sucrée,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,032",0,0.032,0.016
Pâtisseries et gâteaux,crêpe ou gaufre,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,01",0,0.01,0.005
Pâtisseries et gâteaux,gâteau,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,038",0,0.038,0.019
Pâtisseries et gâteaux,tarte ou tartelette,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,027",0,0.027,0.0135
Lait,lait demi-écrémé,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait demi-écrémé,R,2007,34,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait demi-écrémé,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait demi-écrémé,R,2008,2,1,µg/kg PF,HAP,DbaeP,0.001,0.001,0.001,0.001
Lait,lait demi-écrémé,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,008",0,0.008,0.004
Lait,lait demi-écrémé,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Lait,lait demi-écrémé,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Lait,lait demi-écrémé,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait demi-écrémé,R,2008,8,2,µg/kg PF,HAP,DbaeP,0.001,0.001,0.001,0.001
Lait,lait écrémé,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait écrémé,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait écrémé,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait écrémé,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Lait,lait écrémé,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Lait,lait écrémé,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,004",0,0.004,0.002
Lait,lait écrémé,R,2008,5,1,µg/kg PF,HAP,DbaeP,0.001,0.001,0.001,0.001
Lait,lait écrémé,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait écrémé,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,004",0,0.004,0.002
Lait,lait écrémé,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait entier,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait entier,R,2007,34,1,µg/kg PF,HAP,DbaeP,0.001,0.001,0.001,0.001
Lait,lait entier,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait entier,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait entier,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,008",0,0.008,0.004
Lait,lait entier,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Lait,lait entier,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait entier,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait entier,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait entier,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Lait,lait entier,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Lait,lait entier,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,crème fraîche,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,026",0,0.026,0.013
Ultra-frais laitier,crème fraîche,R,2007,34,1,µg/kg PF,HAP,DbaeP,"< 0,027",0,0.027,0.0135
Ultra-frais laitier,crème fraîche,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,01",0,0.01,0.005
Ultra-frais laitier,crème fraîche,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,028",0,0.028,0.014
Ultra-frais laitier,crème fraîche,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,crème fraîche,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,crème fraîche,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,crème fraîche,R,2008,9,1,µg/kg PF,HAP,DbaeP,,,,
Ultra-frais laitier,crème fraîche,R,2008,6,1,µg/kg PF,HAP,DbaeP,,,,
Ultra-frais laitier,crème fraîche,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,crème fraîche,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,crème fraîche,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,34,1,µg/kg PF,HAP,DbaeP,0.001,0.001,0.001,0.001
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,008",0,0.008,0.004
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,004",0,0.004,0.002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Fromages,fromage blanc non allégé,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,01",0,0.01,0.005
Fromages,fromage blanc non allégé,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,01",0,0.01,0.005
Fromages,fromage blanc non allégé,R,2007,34,1,µg/kg PF,HAP,DbaeP,"< 0,01",0,0.01,0.005
Fromages,fromage blanc non allégé,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,01",0,0.01,0.005
Fromages,fromage blanc non allégé,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,008",0,0.008,0.004
Fromages,fromage blanc non allégé,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Fromages,fromage blanc non allégé,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Fromages,fromage blanc non allégé,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Fromages,fromage blanc non allégé,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Fromages,fromage blanc non allégé,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Fromages,fromage blanc non allégé,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Fromages,fromage blanc non allégé,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Fromages,fromage blanc non allégé,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Fromages,fromage blanc non allégé,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Fromages,fromage blanc non allégé,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Fromages,fromage blanc non allégé,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt 0%,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt 0%,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt 0%,R,2007,7,1,µg/kg PF,HAP,DbaeP,0.001,0.001,0.001,0.001
Ultra-frais laitier,yaourt 0%,R,2007,34,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt 0%,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,yaourt 0%,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,yaourt 0%,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,yaourt 0%,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt 0%,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt 0%,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt 0%,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt 0%,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt 0%,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt 0%,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,004",0,0.004,0.002
Ultra-frais laitier,yaourt 0%,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,004",0,0.004,0.002
Ultra-frais laitier,yaourt 0%,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait entier,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,002",0,0.002,0.001
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,008",0,0.008,0.004
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,008",0,0.008,0.004
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,004",0,0.004,0.002
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,µg/kg PF,HAP,DbaeP,"< 0,003",0,0.003,0.0015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,006",0,0.006,0.003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Fromages,fromage fondu,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,046",0,0.046,0.023
Fromages,fromage fondu,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,013",0,0.013,0.0065
Fromages,camembert et apparenté,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,048",0,0.048,0.024
Fromages,camembert et apparenté,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,019",0,0.019,0.0095
Fromages,"cantal, morbier et apparenté",N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,056",0,0.056,0.028
Fromages,"cantal, morbier et apparenté",N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,011",0,0.011,0.0055
Fromages,chèvre,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,021",0,0.021,0.0105
Fromages,chèvre,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,019",0,0.019,0.0095
Fromages,edam et apparenté,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,059",0,0.059,0.0295
Fromages,edam et apparenté,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,011",0,0.011,0.0055
Fromages,gruyère,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,065",0,0.065,0.0325
Fromages,gruyère,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,02",0,0.02,0.01
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,012",0,0.012,0.006
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,004",0,0.004,0.002
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,7,1,µg/kg PF,HAP,DbaeP,0.002,0.002,0.002,0.002
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,34,1,µg/kg PF,HAP,DbaeP,0.013,0.013,0.013,0.013
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,017",0,0.017,0.0085
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,013",0,0.013,0.0065
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,018",0,0.018,0.009
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,013",0,0.013,0.0065
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,016",0,0.016,0.008
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,025",0,0.025,0.0125
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,014",0,0.014,0.007
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,7,2,µg/kg PF,HAP,DbaeP,"< 0,016",0,0.016,0.008
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,015",0,0.015,0.0075
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,019",0,0.019,0.0095
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,1,2,µg/kg PF,HAP,DbaeP,"< 0,014",0,0.014,0.007
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,2,µg/kg PF,HAP,DbaeP,"< 0,017",0,0.017,0.0085
Beurre,beurre salé,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,095",0,0.095,0.0475
Beurre,beurre salé,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,042",0,0.042,0.021
Margarine,margarine allégée,N,2007,99,1,µg/kg PF,HAP,DbaeP,"< 0,066",0,0.066,0.033
Margarine,margarine allégée,N,2008,99,2,µg/kg PF,HAP,DbaeP,"< 0,044",0,0.044,0.022
Viande,mouton,R,2008,2,1,µg/kg PF,HAP,DbaeP,"< 0,013",0,0.013,0.0065
Viande,mouton,R,2007,7,1,µg/kg PF,HAP,DbaeP,0.012,0.012,0.012,0.012
Viande,mouton,R,2007,34,1,µg/kg PF,HAP,DbaeP,0.008,0.008,0.008,0.008
Viande,mouton,R,2007,1,1,µg/kg PF,HAP,DbaeP,"< 0,005",0,0.005,0.0025
Viande,mouton,R,2008,5,1,µg/kg PF,HAP,DbaeP,"< 0,018",0,0.018,0.009
Viande,mouton,R,2008,8,1,µg/kg PF,HAP,DbaeP,"< 0,021",0,0.021,0.0105
Viande,mouton,R,2008,9,2,µg/kg PF,HAP,DbaeP,"< 0,023",0,0.023,0.0115
Viande,mouton,R,2008,2,2,µg/kg PF,HAP,DbaeP,"< 0,013",0,0.013,0.0065
Viande,mouton,R,2008,9,1,µg/kg PF,HAP,DbaeP,"< 0,026",0,0.026,0.013
Viande,mouton,R,2009,5,2,µg/kg PF,HAP,DbaeP,"< 0,009",0,0.009,0.0045
Viande,mouton,R,2008,6,1,µg/kg PF,HAP,DbaeP,"< 0,018",0,0.018,0.009
Viande,mouton,R,2009,6,2,µg/kg PF,HAP,DbaeP,"< 0,021",0,0.021,0.0105
Viande,mouton,R,2008,34,2,µg/kg PF,HAP,DbaeP,"< 0,031",0,0.031,0.0155
