Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,1,1,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,1,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,1,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,2,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,2,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,6,2,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,2,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,5,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,6,1,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,34,2,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,1,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,7,2,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,1,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Fromages,fromage blanc non allégé,R,2007,7,1,ng/g,Bromés,BDE154,0.0012,0.0012,0.0012,0.0012
Fromages,fromage blanc non allégé,R,2007,34,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Fromages,fromage blanc non allégé,R,2007,1,1,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Fromages,fromage blanc non allégé,R,2008,9,1,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Fromages,fromage blanc non allégé,R,2008,8,1,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Fromages,fromage blanc non allégé,R,2008,9,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Fromages,fromage blanc non allégé,R,2008,8,2,ng/g,Bromés,BDE154,"<0,0001",0,0.0001,5e-05
Fromages,fromage blanc non allégé,R,2008,2,2,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Fromages,fromage blanc non allégé,R,2009,5,2,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Fromages,fromage blanc non allégé,R,2008,7,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Fromages,fromage blanc non allégé,R,2009,6,2,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Fromages,fromage blanc non allégé,R,2008,34,2,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Fromages,fromage blanc non allégé,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Fromages,fromage blanc non allégé,R,2008,6,1,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Fromages,fromage blanc non allégé,R,2008,1,2,ng/g,Bromés,BDE154,"<0,0009",0,0.0009,0.00045
Ultra-frais laitier,yaourt 0%,R,2007,1,1,ng/g,Bromés,BDE154,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,yaourt 0%,R,2008,2,1,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2007,7,1,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt 0%,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt 0%,R,2008,9,2,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,yaourt 0%,R,2009,5,2,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt 0%,R,2008,8,2,ng/g,Bromés,BDE154,"<0,0001",0,0.0001,5e-05
Ultra-frais laitier,yaourt 0%,R,2009,6,2,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,yaourt 0%,R,2008,2,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2008,9,1,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2008,7,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2008,34,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt 0%,R,2008,8,1,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt 0%,R,2008,6,1,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt 0%,R,2008,1,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,5,2,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,6,2,ng/g,Bromés,BDE154,0.0023,0.0023,0.0023,0.0023
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Fromages,fromage fondu,N,2007,99,1,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Fromages,fromage fondu,N,2008,99,2,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Fromages,camembert et apparenté,N,2007,99,1,ng/g,Bromés,BDE154,0.0011,0.0011,0.0011,0.0011
Fromages,camembert et apparenté,N,2008,99,2,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Fromages,"cantal, morbier et apparenté",N,2007,99,1,ng/g,Bromés,BDE154,"<0,0014",0,0.0014,0.0007
Fromages,"cantal, morbier et apparenté",N,2008,99,2,ng/g,Bromés,BDE154,"<0,0013",0,0.0013,0.00065
Fromages,chèvre,N,2007,99,1,ng/g,Bromés,BDE154,"<0,0026",0,0.0026,0.0013
Fromages,chèvre,N,2008,99,2,ng/g,Bromés,BDE154,"<0,0013",0,0.0013,0.00065
Fromages,edam et apparenté,N,2007,99,1,ng/g,Bromés,BDE154,"<0,0010",0,0.001,0.0005
Fromages,edam et apparenté,N,2008,99,2,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Fromages,gruyère,N,2007,99,1,ng/g,Bromés,BDE154,0.0011,0.0011,0.0011,0.0011
Fromages,gruyère,N,2008,99,2,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,1,1,ng/g,Bromés,BDE154,0.0011,0.0011,0.0011,0.0011
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,1,ng/g,Bromés,BDE154,0.0009,0.0009,0.0009,0.0009
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,7,1,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,34,1,ng/g,Bromés,BDE154,0.0013,0.0013,0.0013,0.0013
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,5,1,ng/g,Bromés,BDE154,"<0,0010",0,0.001,0.0005
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,1,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,1,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,6,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,2,ng/g,Bromés,BDE154,0.0070,0.0070,0.0070,0.0070
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,5,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,2,ng/g,Bromés,BDE154,"<0,0019",0,0.0019,0.00095
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,7,2,ng/g,Bromés,BDE154,"<0,0011",0,0.0011,0.00055
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,6,1,ng/g,Bromés,BDE154,0.0016,0.0016,0.0016,0.0016
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,34,2,ng/g,Bromés,BDE154,0.0010,0.0010,0.0010,0.0010
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,1,2,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,2,ng/g,Bromés,BDE154,"<0,0012",0,0.0012,0.0006
Beurre,beurre salé,N,2007,99,1,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Beurre,beurre salé,N,2008,99,2,ng/g,Bromés,BDE154,"<0,0035",0,0.0035,0.00175
Margarine,margarine allégée,N,2007,99,1,ng/g,Bromés,BDE154,"<0,0044",0,0.0044,0.0022
Margarine,margarine allégée,N,2008,99,2,ng/g,Bromés,BDE154,"<0,0041",0,0.0041,0.00205
Viande,mouton,R,2008,2,1,ng/g,Bromés,BDE154,0.0027,0.0027,0.0027,0.0027
Viande,mouton,R,2007,7,1,ng/g,Bromés,BDE154,0.0023,0.0023,0.0023,0.0023
Viande,mouton,R,2007,34,1,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Viande,mouton,R,2007,1,1,ng/g,Bromés,BDE154,0.0033,0.0033,0.0033,0.0033
Viande,mouton,R,2008,5,1,ng/g,Bromés,BDE154,0.0012,0.0012,0.0012,0.0012
Viande,mouton,R,2008,8,1,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Viande,mouton,R,2008,9,2,ng/g,Bromés,BDE154,0.0023,0.0023,0.0023,0.0023
Viande,mouton,R,2008,2,2,ng/g,Bromés,BDE154,0.0016,0.0016,0.0016,0.0016
Viande,mouton,R,2008,9,1,ng/g,Bromés,BDE154,0.0016,0.0016,0.0016,0.0016
Viande,mouton,R,2009,5,2,ng/g,Bromés,BDE154,0.0023,0.0023,0.0023,0.0023
Viande,mouton,R,2008,6,1,ng/g,Bromés,BDE154,0.0036,0.0036,0.0036,0.0036
Viande,mouton,R,2009,6,2,ng/g,Bromés,BDE154,0.0048,0.0048,0.0048,0.0048
Viande,mouton,R,2008,34,2,ng/g,Bromés,BDE154,0.0040,0.0040,0.0040,0.0040
Viande,mouton,R,2008,7,2,ng/g,Bromés,BDE154,0.0017,0.0017,0.0017,0.0017
Viande,mouton,R,2008,1,2,ng/g,Bromés,BDE154,0.0017,0.0017,0.0017,0.0017
Viande,mouton,R,2008,8,2,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Viande,bœuf steak,R,2008,2,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Viande,bœuf steak,R,2007,7,1,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Viande,bœuf steak,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0017",0,0.0017,0.00085
Viande,bœuf steak,R,2007,1,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Viande,bœuf steak,R,2008,2,2,ng/g,Bromés,BDE154,0.0030,0.0030,0.0030,0.0030
Viande,bœuf steak,R,2008,9,1,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Viande,bœuf steak,R,2009,5,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Viande,bœuf steak,R,2008,9,2,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Viande,bœuf steak,R,2009,6,2,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Viande,bœuf steak,R,2008,34,2,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Viande,bœuf steak,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0003",0,0.0003,0.00015
Viande,bœuf steak,R,2008,8,1,ng/g,Bromés,BDE154,0.0009,0.0009,0.0009,0.0009
Viande,bœuf steak,R,2008,7,2,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Viande,bœuf steak,R,2008,6,1,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Viande,bœuf steak,R,2008,1,2,ng/g,Bromés,BDE154,"<0,0007",0,0.0007,0.00035
Viande,bœuf steak,R,2008,8,2,ng/g,Bromés,BDE154,"<0,0010",0,0.001,0.0005
Viande,côte de porc,R,2008,2,1,ng/g,Bromés,BDE154,0.0002,0.0002,0.0002,0.0002
Viande,côte de porc,R,2007,7,1,ng/g,Bromés,BDE154,0.0016,0.0016,0.0016,0.0016
Viande,côte de porc,R,2007,34,1,ng/g,Bromés,BDE154,0.0011,0.0011,0.0011,0.0011
Viande,côte de porc,R,2007,1,1,ng/g,Bromés,BDE154,0.0012,0.0012,0.0012,0.0012
Viande,côte de porc,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0018",0,0.0018,0.0009
Viande,côte de porc,R,2008,9,1,ng/g,Bromés,BDE154,0.0012,0.0012,0.0012,0.0012
Viande,côte de porc,R,2009,5,2,ng/g,Bromés,BDE154,0.0010,0.0010,0.0010,0.0010
Viande,côte de porc,R,2009,6,2,ng/g,Bromés,BDE154,0.0015,0.0015,0.0015,0.0015
Viande,côte de porc,R,2008,2,2,ng/g,Bromés,BDE154,0.0011,0.0011,0.0011,0.0011
Viande,côte de porc,R,2008,9,2,ng/g,Bromés,BDE154,0.0017,0.0017,0.0017,0.0017
Viande,côte de porc,R,2008,7,2,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Viande,côte de porc,R,2008,34,2,ng/g,Bromés,BDE154,"<0,0008",0,0.0008,0.0004
Viande,côte de porc,R,2008,8,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Viande,côte de porc,R,2008,6,1,ng/g,Bromés,BDE154,0.0009,0.0009,0.0009,0.0009
Viande,côte de porc,R,2008,1,2,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Viande,côte de porc,R,2008,8,2,ng/g,Bromés,BDE154,0.0012,0.0012,0.0012,0.0012
Viande,rôti de porc,R,2008,2,1,ng/g,Bromés,BDE154,"<0,0010",0,0.001,0.0005
Viande,rôti de porc,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0017",0,0.0017,0.00085
Viande,rôti de porc,R,2007,7,1,ng/g,Bromés,BDE154,0.0013,0.0013,0.0013,0.0013
Viande,rôti de porc,R,2007,1,1,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Viande,rôti de porc,R,2008,9,1,ng/g,Bromés,BDE154,0.0014,0.0014,0.0014,0.0014
Viande,rôti de porc,R,2008,2,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Viande,rôti de porc,R,2009,5,2,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Viande,rôti de porc,R,2008,9,2,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Viande,rôti de porc,R,2008,6,1,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Viande,rôti de porc,R,2009,6,2,ng/g,Bromés,BDE154,0.0018,0.0018,0.0018,0.0018
Viande,rôti de porc,R,2008,34,2,ng/g,Bromés,BDE154,0.0012,0.0012,0.0012,0.0012
Viande,rôti de porc,R,2008,5,1,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Viande,rôti de porc,R,2008,8,1,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Viande,rôti de porc,R,2008,7,2,ng/g,Bromés,BDE154,0.0013,0.0013,0.0013,0.0013
Viande,rôti de porc,R,2008,1,2,ng/g,Bromés,BDE154,"<0,0008",0,0.0008,0.0004
Viande,rôti de porc,R,2008,8,2,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Plats composés,veau,R,2008,2,1,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Plats composés,veau,R,2007,7,1,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Plats composés,veau,R,2007,34,1,ng/g,Bromés,BDE154,0.0011,0.0011,0.0011,0.0011
Plats composés,veau,R,2007,1,1,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Plats composés,veau,R,2008,5,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Plats composés,veau,R,2008,9,1,ng/g,Bromés,BDE154,0.0017,0.0017,0.0017,0.0017
Plats composés,veau,R,2008,9,2,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Plats composés,veau,R,2009,6,2,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Plats composés,veau,R,2008,2,2,ng/g,Bromés,BDE154,0.0076,0.0076,0.0076,0.0076
Plats composés,veau,R,2009,5,2,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Plats composés,veau,R,2008,34,2,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Plats composés,veau,R,2008,8,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Plats composés,veau,R,2008,7,2,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Plats composés,veau,R,2008,6,1,ng/g,Bromés,BDE154,"<0,0008",0,0.0008,0.0004
Plats composés,veau,R,2008,1,2,ng/g,Bromés,BDE154,"<0,0008",0,0.0008,0.0004
Plats composés,veau,R,2008,8,2,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Volaille et gibier,canard,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0019",0,0.0019,0.00095
Volaille et gibier,canard,R,2008,34,2,ng/g,Bromés,BDE154,0.0048,0.0048,0.0048,0.0048
Volaille et gibier,canard,R,2008,8,1,ng/g,Bromés,BDE154,0.0067,0.0067,0.0067,0.0067
Volaille et gibier,canard,R,2008,8,2,ng/g,Bromés,BDE154,"<0,0014",0,0.0014,0.0007
Volaille et gibier,poulet,R,2007,7,1,ng/g,Bromés,BDE154,0.0011,0.0011,0.0011,0.0011
Volaille et gibier,poulet,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Volaille et gibier,poulet,R,2007,1,1,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Volaille et gibier,poulet,R,2008,2,1,ng/g,Bromés,BDE154,0.0053,0.0053,0.0053,0.0053
Volaille et gibier,poulet,R,2009,5,2,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Volaille et gibier,poulet,R,2008,2,2,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Volaille et gibier,poulet,R,2008,9,1,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Volaille et gibier,poulet,R,2008,9,2,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Volaille et gibier,poulet,R,2008,7,2,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Volaille et gibier,poulet,R,2008,6,1,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Volaille et gibier,poulet,R,2009,6,2,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Volaille et gibier,poulet,R,2008,34,2,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Volaille et gibier,poulet,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0004",0,0.0004,0.0002
Volaille et gibier,poulet,R,2008,8,1,ng/g,Bromés,BDE154,0.0010,0.0010,0.0010,0.0010
Volaille et gibier,poulet,R,2008,1,2,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Volaille et gibier,poulet,R,2008,8,2,ng/g,Bromés,BDE154,0.0025,0.0025,0.0025,0.0025
Abats,foie,R,2007,1,1,ng/g,Bromés,BDE154,0.0001,0.0001,0.0001,0.0001
Abats,foie,R,2008,2,1,ng/g,Bromés,BDE154,0.0008,0.0008,0.0008,0.0008
Abats,foie,R,2007,34,1,ng/g,Bromés,BDE154,"<0,0029",0,0.0029,0.00145
Abats,foie,R,2007,7,1,ng/g,Bromés,BDE154,"<0,0009",0,0.0009,0.00045
Abats,foie,R,2008,9,1,ng/g,Bromés,BDE154,"<0,0031",0,0.0031,0.00155
Abats,foie,R,2008,8,1,ng/g,Bromés,BDE154,0.0003,0.0003,0.0003,0.0003
Abats,foie,R,2008,9,2,ng/g,Bromés,BDE154,"<0,0015",0,0.0015,0.00075
Abats,foie,R,2008,2,2,ng/g,Bromés,BDE154,0.0010,0.0010,0.0010,0.0010
Abats,foie,R,2009,5,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Abats,foie,R,2008,7,2,ng/g,Bromés,BDE154,0.0015,0.0015,0.0015,0.0015
Abats,foie,R,2008,6,1,ng/g,Bromés,BDE154,"<0,0015",0,0.0015,0.00075
Abats,foie,R,2009,6,2,ng/g,Bromés,BDE154,0.0016,0.0016,0.0016,0.0016
Abats,foie,R,2008,34,2,ng/g,Bromés,BDE154,"<0,0015",0,0.0015,0.00075
Abats,foie,R,2008,5,1,ng/g,Bromés,BDE154,"<0,0005",0,0.0005,0.00025
Abats,foie,R,2008,1,2,ng/g,Bromés,BDE154,0.0012,0.0012,0.0012,0.0012
Abats,foie,R,2008,8,2,ng/g,Bromés,BDE154,"<0,0010",0,0.001,0.0005
Charcuterie,"lard, bacon",R,2007,1,1,ng/g,Bromés,BDE154,0.0027,0.0027,0.0027,0.0027
Charcuterie,"lard, bacon",R,2009,5,2,ng/g,Bromés,BDE154,0.0018,0.0018,0.0018,0.0018
Charcuterie,"lard, bacon",R,2008,1,2,ng/g,Bromés,BDE154,0.0025,0.0025,0.0025,0.0025
Charcuterie,"lard, bacon",R,2008,5,1,ng/g,Bromés,BDE154,"<0,0007",0,0.0007,0.00035
Charcuterie,chipolata,R,2008,8,1,ng/g,Bromés,BDE154,0.0024,0.0024,0.0024,0.0024
Charcuterie,chipolata,R,2008,8,2,ng/g,Bromés,BDE154,0.0015,0.0015,0.0015,0.0015
Charcuterie,jambon cuit,R,2008,2,1,ng/g,Bromés,BDE154,"<0,0009",0,0.0009,0.00045
Charcuterie,jambon cuit,R,2007,7,1,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
Charcuterie,jambon cuit,R,2007,34,1,ng/g,Bromés,BDE154,0.0005,0.0005,0.0005,0.0005
Charcuterie,jambon cuit,R,2007,1,1,ng/g,Bromés,BDE154,0.0006,0.0006,0.0006,0.0006
Charcuterie,jambon cuit,R,2008,9,1,ng/g,Bromés,BDE154,0.0019,0.0019,0.0019,0.0019
Charcuterie,jambon cuit,R,2008,2,2,ng/g,Bromés,BDE154,0.0007,0.0007,0.0007,0.0007
Charcuterie,jambon cuit,R,2009,5,2,ng/g,Bromés,BDE154,0.0004,0.0004,0.0004,0.0004
