Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Viande,côte de porc,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,rôti de porc,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Abats,foie,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Abats,foie,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Abats,foie,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Abats,foie,R,2008,8,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Abats,foie,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Abats,foie,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Abats,foie,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Abats,foie,R,2009,6,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,"lard, bacon",R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),10,10,10,10
Charcuterie,"lard, bacon",R,2008,1,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,"lard, bacon",R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,"lard, bacon",R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,chipolata,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,chipolata,R,2008,8,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),5.4,5.4,5.4,5.4
Charcuterie,jambon cuit,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,jambon cuit,R,2008,1,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),5.8,5.8,5.8,5.8
Charcuterie,jambon cuit,R,2008,2,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,jambon cuit,R,2008,8,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cuit,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,jambon cuit,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,jambon cuit,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,jambon cuit,R,2009,6,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,jambon cru,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,jambon cru,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2008,8,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,jambon cru,R,2009,6,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisson sec,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisson sec,R,2008,1,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisson sec,R,2008,2,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisson sec,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2008,8,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisson sec,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisson sec,R,2009,6,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,pâté,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,1,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,pâté,R,2008,2,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,8,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,pâté,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,pâté,R,2009,6,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Légumes (hors pomme de terre),carotte,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),carotte,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),épinard,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),épinard,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),épinard,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),épinard,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),haricot,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),maïs,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes (hors pomme de terre),petit pois,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Légumes secs,lentille,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Glaces et desserts glacés,glace,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Glaces et desserts glacés,glace,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Chocolat,chocolat noir,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Chocolat,chocolat noir,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Sucres et dérivés,confiture,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Sucres et dérivés,confiture,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Sucres et dérivés,sucre,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Sucres et dérivés,sucre,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,bière,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,bière,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,cidre,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,cidre,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,vin,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,vin,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Autres boissons chaudes,boisson au chocolat,R,2007,34,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Autres boissons chaudes,boisson au chocolat,R,2008,5,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Autres boissons chaudes,boisson au chocolat,R,2008,34,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Autres boissons chaudes,boisson au chocolat,R,2009,5,2,mg/l,Additifs,Nitrites  (E249-250),,,,
"Sandwiches, casse-croûte",hamburger,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
"Sandwiches, casse-croûte",hamburger,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
"Sandwiches, casse-croûte",hamburger,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
"Sandwiches, casse-croûte",hamburger,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
"Sandwiches, casse-croûte",sandwich,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (2),0,2.0,1.0
"Sandwiches, casse-croûte",sandwich,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,pâtes fourrées type ravioli,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,pâtes fourrées type ravioli,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,pâtes fourrées type ravioli,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,pâtes fourrées type ravioli,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,pâtes fourrées type ravioli,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (2),0,2.0,1.0
Plats composés,pâtes fourrées type ravioli,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (2),0,2.0,1.0
Plats composés,pâtes fourrées type ravioli,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (2),0,2.0,1.0
Plats composés,pâtes fourrées type ravioli,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Compotes et fruits cuits,fruits au sirop,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Compotes et fruits cuits,fruits au sirop,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Compotes et fruits cuits,fruits au sirop,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fruits secs et graines oléagineuses,fruit séché,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fruits secs et graines oléagineuses,fruit séché,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,jus d'ananas à base de concentré,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,jus de fruits multivitamines 100% pur jus,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,jus d'orange à base de concentré pasteurisé,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,jus d'orange frais non sucré,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,jus de pomme à base de concentré pasteurisé,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
