Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Fromages,fromage blanc non allégé,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,98",0,0.98,0.49
Fromages,fromage blanc non allégé,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,245",0,0.245,0.1225
Fromages,fromage blanc non allégé,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,25",0,0.25,0.125
Fromages,fromage blanc non allégé,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,4",0,0.4,0.2
Fromages,fromage blanc non allégé,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,392",0,0.392,0.196
Fromages,fromage blanc non allégé,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,808",0,0.808,0.404
Fromages,fromage blanc non allégé,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,826",0,0.826,0.413
Fromages,fromage blanc non allégé,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,657",0,0.657,0.3285
Ultra-frais laitier,yaourt 0%,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,07",0,0.07,0.035
Ultra-frais laitier,yaourt 0%,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,06",0,0.06,0.03
Ultra-frais laitier,yaourt 0%,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,06",0,0.06,0.03
Ultra-frais laitier,yaourt 0%,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,04",0,0.04,0.02
Ultra-frais laitier,yaourt 0%,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,5",0,0.5,0.25
Ultra-frais laitier,yaourt 0%,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<1,01",0,1.01,0.505
Ultra-frais laitier,yaourt 0%,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,99",0,0.99,0.495
Ultra-frais laitier,yaourt 0%,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,98",0,0.98,0.49
Ultra-frais laitier,yaourt 0%,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,25",0,0.25,0.125
Ultra-frais laitier,yaourt 0%,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,248",0,0.248,0.124
Ultra-frais laitier,yaourt 0%,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,245",0,0.245,0.1225
Ultra-frais laitier,yaourt 0%,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,4",0,0.4,0.2
Ultra-frais laitier,yaourt 0%,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,769",0,0.769,0.3845
Ultra-frais laitier,yaourt 0%,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,777",0,0.777,0.3885
Ultra-frais laitier,yaourt 0%,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,804",0,0.804,0.402
Ultra-frais laitier,yaourt 0%,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,476",0,0.476,0.238
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,07",0,0.07,0.035
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait entier,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,06",0,0.06,0.03
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,05",0,0.05,0.025
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,49",0,0.49,0.245
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,5",0,0.5,0.25
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,5",0,0.5,0.25
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,98",0,0.98,0.49
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,98",0,0.98,0.49
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,98",0,0.98,0.49
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,253",0,0.253,0.1265
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,248",0,0.248,0.124
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,4",0,0.4,0.2
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,4",0,0.4,0.2
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,792",0,0.792,0.396
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,231",0,0.231,0.1155
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,07",0,0.07,0.035
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,04",0,0.04,0.02
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,5",0,0.5,0.25
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,5,2,ng/g,Perfluorés,PFUnA,<1,0,1.0,0.5
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,99",0,0.99,0.495
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,25",0,0.25,0.125
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,245",0,0.245,0.1225
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,248",0,0.248,0.124
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,396",0,0.396,0.198
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,4",0,0.4,0.2
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,4",0,0.4,0.2
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,762",0,0.762,0.381
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,ng/g,Perfluorés,PFUnA,,,,
Fromages,fromage fondu,N,2007,99,1,ng/g,Perfluorés,PFUnA,"<0,237",0,0.237,0.1185
Fromages,fromage fondu,N,2008,99,2,ng/g,Perfluorés,PFUnA,"<0,363",0,0.363,0.1815
Fromages,camembert et apparenté,N,2007,99,1,ng/g,Perfluorés,PFUnA,"<0,24",0,0.24,0.12
Fromages,camembert et apparenté,N,2008,99,2,ng/g,Perfluorés,PFUnA,,,,
Fromages,"cantal, morbier et apparenté",N,2007,99,1,ng/g,Perfluorés,PFUnA,"<0,283",0,0.283,0.1415
Fromages,"cantal, morbier et apparenté",N,2008,99,2,ng/g,Perfluorés,PFUnA,"<0,107",0,0.107,0.0535
Fromages,chèvre,N,2007,99,1,ng/g,Perfluorés,PFUnA,,,,
Fromages,chèvre,N,2008,99,2,ng/g,Perfluorés,PFUnA,,,,
Fromages,edam et apparenté,N,2007,99,1,ng/g,Perfluorés,PFUnA,"<0,296",0,0.296,0.148
Fromages,edam et apparenté,N,2008,99,2,ng/g,Perfluorés,PFUnA,"<0,299",0,0.299,0.1495
Fromages,gruyère,N,2007,99,1,ng/g,Perfluorés,PFUnA,"<0,32",0,0.32,0.16
Fromages,gruyère,N,2008,99,2,ng/g,Perfluorés,PFUnA,"<0,201",0,0.201,0.1005
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,09",0,0.09,0.045
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,1",0,0.1,0.05
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,134",0,0.134,0.067
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,091",0,0.091,0.0455
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,02",0,0.02,0.01
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,108",0,0.108,0.054
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,296",0,0.296,0.148
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,081",0,0.081,0.0405
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,126",0,0.126,0.063
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,5,2,ng/g,Perfluorés,PFUnA,,,,
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,2,ng/g,Perfluorés,PFUnA,,,,
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,095",0,0.095,0.0475
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,092",0,0.092,0.046
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,111",0,0.111,0.0555
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,239",0,0.239,0.1195
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,2,ng/g,Perfluorés,PFUnA,,,,
Beurre,beurre salé,N,2007,99,1,ng/g,Perfluorés,PFUnA,"<0,197",0,0.197,0.0985
Viande,mouton,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,484",0,0.484,0.242
Viande,mouton,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,07",0,0.07,0.035
Viande,mouton,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,149",0,0.149,0.0745
Viande,mouton,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,092",0,0.092,0.046
Viande,mouton,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,091",0,0.091,0.0455
Viande,mouton,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,216",0,0.216,0.108
Viande,mouton,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,327",0,0.327,0.1635
Viande,mouton,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,071",0,0.071,0.0355
Viande,mouton,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,864",0,0.864,0.432
Viande,mouton,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,577",0,0.577,0.2885
Viande,mouton,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,869",0,0.869,0.4345
Viande,mouton,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,467",0,0.467,0.2335
Viande,mouton,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,408",0,0.408,0.204
Viande,mouton,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,45",0,0.45,0.225
Viande,mouton,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,213",0,0.213,0.1065
Viande,mouton,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,098",0,0.098,0.049
Viande,bœuf steak,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,219",0,0.219,0.1095
Viande,bœuf steak,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,16",0,0.16,0.08
Viande,bœuf steak,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,075",0,0.075,0.0375
Viande,bœuf steak,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,117",0,0.117,0.0585
Viande,bœuf steak,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,014",0,0.014,0.007
Viande,bœuf steak,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,801",0,0.801,0.4005
Viande,bœuf steak,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,75",0,0.75,0.375
Viande,bœuf steak,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,044",0,0.044,0.022
Viande,bœuf steak,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,739",0,0.739,0.3695
Viande,bœuf steak,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,758",0,0.758,0.379
Viande,bœuf steak,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,705",0,0.705,0.3525
Viande,bœuf steak,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,146",0,0.146,0.073
Viande,bœuf steak,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,371",0,0.371,0.1855
Viande,bœuf steak,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,357",0,0.357,0.1785
Viande,bœuf steak,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,173",0,0.173,0.0865
Viande,bœuf steak,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,119",0,0.119,0.0595
Viande,côte de porc,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,358",0,0.358,0.179
Viande,côte de porc,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,306",0,0.306,0.153
Viande,côte de porc,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,252",0,0.252,0.126
Viande,côte de porc,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,332",0,0.332,0.166
Viande,côte de porc,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,305",0,0.305,0.1525
Viande,côte de porc,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,192",0,0.192,0.096
Viande,côte de porc,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,324",0,0.324,0.162
Viande,côte de porc,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,373",0,0.373,0.1865
Viande,côte de porc,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,015",0,0.015,0.0075
Viande,côte de porc,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,054",0,0.054,0.027
Viande,côte de porc,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,446",0,0.446,0.223
Viande,côte de porc,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,333",0,0.333,0.1665
Viande,côte de porc,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,095",0,0.095,0.0475
Viande,côte de porc,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,401",0,0.401,0.2005
Viande,côte de porc,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,175",0,0.175,0.0875
Viande,côte de porc,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,103",0,0.103,0.0515
Viande,rôti de porc,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,134",0,0.134,0.067
Viande,rôti de porc,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,071",0,0.071,0.0355
Viande,rôti de porc,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,03",0,0.03,0.015
Viande,rôti de porc,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,152",0,0.152,0.076
Viande,rôti de porc,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,162",0,0.162,0.081
Viande,rôti de porc,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,39",0,0.39,0.195
Viande,rôti de porc,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,041",0,0.041,0.0205
Viande,rôti de porc,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,044",0,0.044,0.022
Viande,rôti de porc,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,403",0,0.403,0.2015
Viande,rôti de porc,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,478",0,0.478,0.239
Viande,rôti de porc,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,331",0,0.331,0.1655
Viande,rôti de porc,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,408",0,0.408,0.204
Viande,rôti de porc,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,391",0,0.391,0.1955
Viande,rôti de porc,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,455",0,0.455,0.2275
Viande,rôti de porc,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,114",0,0.114,0.057
Viande,rôti de porc,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,088",0,0.088,0.044
Plats composés,veau,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,187",0,0.187,0.0935
Plats composés,veau,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,759",0,0.759,0.3795
Plats composés,veau,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,02",0,0.02,0.01
Plats composés,veau,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,123",0,0.123,0.0615
Plats composés,veau,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,144",0,0.144,0.072
Plats composés,veau,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,156",0,0.156,0.078
Plats composés,veau,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,257",0,0.257,0.1285
Plats composés,veau,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,255",0,0.255,0.1275
Plats composés,veau,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,133",0,0.133,0.0665
Plats composés,veau,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,157",0,0.157,0.0785
Plats composés,veau,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,291",0,0.291,0.1455
Plats composés,veau,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,393",0,0.393,0.1965
Plats composés,veau,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,438",0,0.438,0.219
Plats composés,veau,R,2008,6,1,ng/g,Perfluorés,PFUnA,,,,
Plats composés,veau,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,093",0,0.093,0.0465
Volaille et gibier,canard,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,102",0,0.102,0.051
Volaille et gibier,canard,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,358",0,0.358,0.179
Volaille et gibier,canard,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,191",0,0.191,0.0955
Volaille et gibier,canard,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,108",0,0.108,0.054
Volaille et gibier,poulet,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,076",0,0.076,0.038
Volaille et gibier,poulet,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,059",0,0.059,0.0295
Volaille et gibier,poulet,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,141",0,0.141,0.0705
Volaille et gibier,poulet,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,129",0,0.129,0.0645
Volaille et gibier,poulet,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,28",0,0.28,0.14
Volaille et gibier,poulet,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,126",0,0.126,0.063
Volaille et gibier,poulet,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,517",0,0.517,0.2585
Volaille et gibier,poulet,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,041",0,0.041,0.0205
Volaille et gibier,poulet,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,192",0,0.192,0.096
Volaille et gibier,poulet,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,376",0,0.376,0.188
Volaille et gibier,poulet,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,392",0,0.392,0.196
Volaille et gibier,poulet,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,281",0,0.281,0.1405
Volaille et gibier,poulet,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,145",0,0.145,0.0725
Volaille et gibier,poulet,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,44",0,0.44,0.22
Volaille et gibier,poulet,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,201",0,0.201,0.1005
Volaille et gibier,poulet,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,211",0,0.211,0.1055
Abats,foie,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,042",0,0.042,0.021
Abats,foie,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,048",0,0.048,0.024
Abats,foie,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,041",0,0.041,0.0205
Abats,foie,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,038",0,0.038,0.019
Abats,foie,R,2008,9,1,ng/g,Perfluorés,PFUnA,0.053,0.053,0.053,0.053
Abats,foie,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,044",0,0.044,0.022
Abats,foie,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,048",0,0.048,0.024
Abats,foie,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,052",0,0.052,0.026
Abats,foie,R,2009,5,2,ng/g,Perfluorés,PFUnA,0.052,0.052,0.052,0.052
Abats,foie,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,036",0,0.036,0.018
Abats,foie,R,2008,6,1,ng/g,Perfluorés,PFUnA,0.117,0.117,0.117,0.117
Abats,foie,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,025",0,0.025,0.0125
Abats,foie,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,022",0,0.022,0.011
Abats,foie,R,2008,5,1,ng/g,Perfluorés,PFUnA,0.028,0.028,0.028,0.028
Abats,foie,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,02",0,0.02,0.01
Abats,foie,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,017",0,0.017,0.0085
Charcuterie,"lard, bacon",R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,18",0,0.18,0.09
Charcuterie,"lard, bacon",R,2009,5,2,ng/g,Perfluorés,PFUnA,"<1,207",0,1.207,0.6035
Charcuterie,"lard, bacon",R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,271",0,0.271,0.1355
Charcuterie,"lard, bacon",R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,553",0,0.553,0.2765
Charcuterie,chipolata,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,195",0,0.195,0.0975
Charcuterie,chipolata,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,112",0,0.112,0.056
Charcuterie,jambon cuit,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,786",0,0.786,0.393
Charcuterie,jambon cuit,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,138",0,0.138,0.069
Charcuterie,jambon cuit,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,174",0,0.174,0.087
Charcuterie,jambon cuit,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,121",0,0.121,0.0605
Charcuterie,jambon cuit,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,121",0,0.121,0.0605
Charcuterie,jambon cuit,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,057",0,0.057,0.0285
Charcuterie,jambon cuit,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,661",0,0.661,0.3305
Charcuterie,jambon cuit,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,031",0,0.031,0.0155
Charcuterie,jambon cuit,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,134",0,0.134,0.067
Charcuterie,jambon cuit,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,17",0,0.17,0.085
Charcuterie,jambon cuit,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,312",0,0.312,0.156
Charcuterie,jambon cuit,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,227",0,0.227,0.1135
Charcuterie,jambon cuit,R,2008,1,2,ng/g,Perfluorés,PFUnA,"<0,132",0,0.132,0.066
Charcuterie,jambon cuit,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,124",0,0.124,0.062
Charcuterie,jambon cuit,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,121",0,0.121,0.0605
Charcuterie,jambon cuit,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,063",0,0.063,0.0315
Charcuterie,jambon cru,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,233",0,0.233,0.1165
Charcuterie,jambon cru,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,083",0,0.083,0.0415
Charcuterie,jambon cru,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,378",0,0.378,0.189
Charcuterie,jambon cru,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,383",0,0.383,0.1915
Charcuterie,jambon cru,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<1,026",0,1.026,0.513
Charcuterie,jambon cru,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,053",0,0.053,0.0265
Charcuterie,jambon cru,R,2008,7,2,ng/g,Perfluorés,PFUnA,,,,
Charcuterie,jambon cru,R,2009,6,2,ng/g,Perfluorés,PFUnA,"<0,521",0,0.521,0.2605
Charcuterie,jambon cru,R,2008,34,2,ng/g,Perfluorés,PFUnA,"<0,354",0,0.354,0.177
Charcuterie,jambon cru,R,2008,5,1,ng/g,Perfluorés,PFUnA,"<0,196",0,0.196,0.098
Charcuterie,jambon cru,R,2008,8,1,ng/g,Perfluorés,PFUnA,"<0,204",0,0.204,0.102
Charcuterie,jambon cru,R,2008,6,1,ng/g,Perfluorés,PFUnA,"<0,195",0,0.195,0.0975
Charcuterie,saucisson sec,R,2008,2,1,ng/g,Perfluorés,PFUnA,"<0,455",0,0.455,0.2275
Charcuterie,saucisson sec,R,2007,7,1,ng/g,Perfluorés,PFUnA,"<0,22",0,0.22,0.11
Charcuterie,saucisson sec,R,2007,34,1,ng/g,Perfluorés,PFUnA,"<0,115",0,0.115,0.0575
Charcuterie,saucisson sec,R,2007,1,1,ng/g,Perfluorés,PFUnA,"<0,212",0,0.212,0.106
Charcuterie,saucisson sec,R,2008,9,1,ng/g,Perfluorés,PFUnA,"<0,284",0,0.284,0.142
Charcuterie,saucisson sec,R,2008,8,2,ng/g,Perfluorés,PFUnA,"<0,514",0,0.514,0.257
Charcuterie,saucisson sec,R,2008,2,2,ng/g,Perfluorés,PFUnA,"<0,309",0,0.309,0.1545
Charcuterie,saucisson sec,R,2009,5,2,ng/g,Perfluorés,PFUnA,"<0,074",0,0.074,0.037
Charcuterie,saucisson sec,R,2008,9,2,ng/g,Perfluorés,PFUnA,"<0,074",0,0.074,0.037
Charcuterie,saucisson sec,R,2008,7,2,ng/g,Perfluorés,PFUnA,"<0,369",0,0.369,0.1845
